listing_id,title,before_asset,current_asset,final_asset,required_visual_subject,observed_visual_subject,trust_class,precedence_result,pass_fail,rationale
3546171e-cd0f-4178-93ab-f101fcfd295b,Pre-Roll Multi-Pack Box — 5-Count CR Slider,representative/v4/pre-roll-packaging.png,representative/v4/pre-roll-packaging.png,representative/v4/pre-roll-packaging.png,pre-roll child-resistant packaging,"pre-roll tubes, slider box and related child-resistant packaging",HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
df8a5b24-86f6-4d1d-9fda-e299fc993a61,Pre-Roll Tube — 116mm CR Pop-Top (King),representative/v4/pre-roll-packaging.png,representative/v4/pre-roll-packaging.png,representative/v4/pre-roll-packaging.png,pre-roll child-resistant packaging,"pre-roll tubes, slider box and related child-resistant packaging",HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
ccb1d6b6-7b88-46ee-8e40-ff29b0266f22,Pre-Roll Tube — 84mm CR Pop-Top (Single),representative/v4/pre-roll-packaging.png,representative/v4/pre-roll-packaging.png,representative/v4/pre-roll-packaging.png,pre-roll child-resistant packaging,"pre-roll tubes, slider box and related child-resistant packaging",HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
c4433dad-3a36-48a8-a9a8-8f8990bbff40,Regulatory Counsel — Import Permit and Licensing,representative/v2/advisory-services.png,representative/v2/advisory-services.png,representative/v2/advisory-services.png,professional advisory/compliance work context,"professional advisory workstation with laptop, documents and compliance-review materials",HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
c74fb314-6546-4714-b0a8-6ca6c3d5d501,"Regulatory-Compliant Labels — Canada, Germany, UK Formats",representative/v3/labels-signage.png,representative/v3/labels-signage.png,representative/v3/labels-signage.png,labels/signage and traceability materials,"blank labels, rolls, cards and compliance-signage materials",HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
480fd81b-74c2-4591-9f29-96ce03548ffb,Retail Dispensary Licence — Transfer Ready,representative/v5/retail-facility.png,representative/v5/retail-facility.png,representative/v5/retail-facility.png,regulated dispensary/pharmacy retail environment,regulated pharmacy/dispensary-style retail interior with counter and secured product shelving,HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
28accca1-c3f8-4cb9-9b93-e2b7739975ea,Rockwool Propagation Cubes (Case),representative/v3/grow-media-propagation.png,representative/v3/grow-media-propagation.png,representative/v3/grow-media-propagation.png,cultivation substrate/grow media,"compressed grow medium, propagation cubes and tray-based substrate supplies",HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
1ac55676-556f-4729-861c-0c86e1439f69,"Rolling Papers — Unbleached Hemp, King Slim (Booklet of 32)",representative/v3/pre-roll-consumables.png,representative/v3/pre-roll-consumables.png,representative/v3/pre-roll-consumables.png,pre-roll paper/cone/filter consumables,"pre-roll cones, paper, filter-tip and rolling-paper consumables",HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
419069a4-f562-4986-a31d-55d56a79695c,"Rooted Cuttings — Tissue-Cultured, Certified Pathogen-Free",representative/v3/rooted-cuttings.png,representative/v3/rooted-cuttings.png,representative/v3/rooted-cuttings.png,rooted propagation cuttings,tray of young rooted propagation cuttings,HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
0b8baad3-9e11-45dd-8e2d-adf0a88f095e,Semi-Automatic Capping Machine (CR Cap Application),representative/v4/capping-machine.png,representative/v4/capping-machine.png,representative/v4/capping-machine.png,semi-automatic capping equipment,semi-automatic bottle/container capping machine,HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
c5510c9f-cd35-4513-b52a-e9b6ff48a096,Semi-Automatic Case Erector/Sealer,representative/v4/case-erector-sealer.png,representative/v4/case-erector-sealer.png,representative/v4/case-erector-sealer.png,case erecting/sealing equipment,semi-automatic corrugated case erecting and sealing equipment,HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
351587e3-5060-4581-951e-3ac8910a078f,Semi-Automatic Label Applicator,representative/v4/label-applicator.png,representative/v4/label-applicator.png,representative/v4/label-applicator.png,semi-automatic label applicator,semi-automatic container label applicator,HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
a2afa5f0-39f0-4d6f-9424-c2f913444326,Short-Path Distillation Train — 50L/day,representative/v5/co2-extraction-system.png,representative/v6/short-path-distillation.png,representative/v6/short-path-distillation.png,short-path vacuum distillation equipment,"commercial short-path vacuum distillation apparatus with heated feed vessel, glassware, condenser and vacuum pump",HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
48c8de76-dfbd-4c68-ac3c-ccb3714177f4,Sterile Substrate and Growth Media — Bulk,representative/v3/grow-media-propagation.png,representative/v3/grow-media-propagation.png,representative/v3/grow-media-propagation.png,cultivation substrate/grow media,"compressed grow medium, propagation cubes and tray-based substrate supplies",HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
95d3be62-db4f-4392-aced-b461d71452bc,Tamper-Evident Sample Collection Bags (Bulk),representative/v3/lab-consumables.png,representative/v3/lab-consumables.png,representative/v3/lab-consumables.png,laboratory consumables,"laboratory consumables including pipette supplies, sample containers and calibration materials",HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
bf5e3b14-e13b-4b43-9675-c0e0a78250f8,Tamper-Evident Security Tape (Case Sealing),representative/v3/shipping-supplies.png,representative/v3/shipping-supplies.png,representative/v3/shipping-supplies.png,warehouse/shipping supplies,"shipping case, corrugated packaging, stretch film, tape and void-fill supplies",HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
f1498a13-ac4f-4086-980e-de4ff15640c5,"Tincture Filling Machine (Semi-Automatic, Volumetric)",representative/v4/tincture-filling-machine.png,representative/v4/tincture-filling-machine.png,representative/v4/tincture-filling-machine.png,liquid/tincture filling equipment,semi-automatic liquid/tincture bottle filling machine,HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
aa19fbf1-85b9-4c89-9abf-43e596e11abe,Trellis Netting (100ft Roll),representative/v4/trellis-netting.png,representative/v4/trellis-netting.png,representative/v4/trellis-netting.png,cultivation trellis netting,roll of cultivation trellis netting,HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
a86986c2-e125-48eb-9425-217624f773a8,Two-Way Humidity Control Packs — 69% RH (Bulk Case),representative/v3/humidity-curing.png,representative/v3/humidity-curing.png,representative/v3/humidity-curing.png,curing/storage/humidity-control supplies,"bulk curing/storage bags, containers and humidity-control/storage accessories",HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
ce6565b7-871b-46b8-b75b-27e0ade0a2d0,Unbleached Parchment / Wax Paper Squares (Bulk),representative/v4/parchment-squares.png,representative/v4/parchment-squares.png,representative/v4/parchment-squares.png,parchment/wax-paper sheets,stacked parchment/wax-paper sheets and bulk carton,HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
c58f94f8-47d1-4591-96fb-dc9ad71ae0ff,Unbleached Pre-Roll Cones — 109mm King (Bulk),representative/v3/pre-roll-consumables.png,representative/v3/pre-roll-consumables.png,representative/v3/pre-roll-consumables.png,pre-roll paper/cone/filter consumables,"pre-roll cones, paper, filter-tip and rolling-paper consumables",HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
48fd4f27-bbc9-4dc1-b453-c107c3e182bd,Unbleached Pre-Roll Cones — 84mm (Bulk),representative/v3/pre-roll-consumables.png,representative/v3/pre-roll-consumables.png,representative/v3/pre-roll-consumables.png,pre-roll paper/cone/filter consumables,"pre-roll cones, paper, filter-tip and rolling-paper consumables",HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
a20ccbad-c887-4dc0-ace7-53d5acf6655a,Used Extraction Chiller Package,representative/v4/extraction-chiller.png,representative/v4/extraction-chiller.png,representative/v4/extraction-chiller.png,industrial extraction/process chiller,industrial process chiller and circulation equipment,HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
9d90a02d-7241-461c-a6eb-1259c825bbd2,Vacuum-Seal Bulk Storage Bag (1kg Format),representative/v3/humidity-curing.png,representative/v3/humidity-curing.png,representative/v3/humidity-curing.png,curing/storage/humidity-control supplies,"bulk curing/storage bags, containers and humidity-control/storage accessories",HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
66dcee2e-918c-4b04-964b-679a23dd8e24,"Vape Cartridge Filling Machine (Semi-Automatic, Peristaltic)",representative/v4/vape-filling-machine.png,representative/v4/vape-filling-machine.png,representative/v4/vape-filling-machine.png,vape-cartridge filling equipment,semi-automatic cartridge liquid-filling machine,HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
8902fda4-8bfa-4a76-bbb8-99eac67c3396,Void Fill Air Pillows (Bulk),representative/v3/shipping-supplies.png,representative/v3/shipping-supplies.png,representative/v3/shipping-supplies.png,warehouse/shipping supplies,"shipping case, corrugated packaging, stretch film, tape and void-fill supplies",HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
6ecdc403-93da-400a-b54d-b24c02f157e4,"WANTED: Child-Resistant Pouches — Germany, 500k Units, Q3 2026",representative/v2/packaging-pouches.png,representative/v2/packaging-pouches.png,representative/v2/packaging-pouches.png,child-resistant pouch/exit-bag packaging,assortment of blank child-resistant stand-up pouches and exit-bag formats,HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
2cbfc21e-4f02-4f84-9e2b-7b591048cb08,"WANTED: Concentrate Jars — Poland, 5ml & 10ml, Medical Channel",representative/v3/glass-jars.png,representative/v3/glass-jars.png,representative/v3/glass-jars.png,glass jar packaging,assortment of small glass concentrate and dispensary jars with child-resistant lids,HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
8eab4cd4-ef6c-471d-b979-7ff229c14023,"WANTED: CR Exit Bags — Netherlands, Dispensary Channel, 100k/Month",representative/v2/packaging-pouches.png,representative/v2/packaging-pouches.png,representative/v2/packaging-pouches.png,child-resistant pouch/exit-bag packaging,assortment of blank child-resistant stand-up pouches and exit-bag formats,HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
ecb6e1ad-7dcc-49d4-8580-95720a8f233d,"WANTED: Full Packaging Suite — France, Pharmacy-Grade, CR Compliant",representative/v4/mixed-packaging-suite.png,representative/v4/mixed-packaging-suite.png,representative/v4/mixed-packaging-suite.png,mixed or pharmaceutical packaging suite,mixed child-resistant primary and secondary packaging suite,HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
4d2d3022-50f4-4497-b488-0ac157f1ab0f,"WANTED: Glass Dispensary Jars — Australia, TGA-Compliant Packaging",representative/v3/glass-jars.png,representative/v3/glass-jars.png,representative/v3/glass-jars.png,"materially representative visual of the listing product, equipment, facility or service class",assortment of small glass concentrate and dispensary jars with child-resistant lids,HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
36b28436-79db-48dd-8dae-f9730ff739c7,"WANTED: Hemp Paper Pre-Roll Cones — UK Licensed Operator, 84mm & 98mm",representative/v3/pre-roll-consumables.png,representative/v3/pre-roll-consumables.png,representative/v3/pre-roll-consumables.png,pre-roll paper/cone/filter consumables,"pre-roll cones, paper, filter-tip and rolling-paper consumables",HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
5d678230-8bc5-4a0e-8ddc-66778d126b76,"WANTED: Humidity Control Packs — Canada, 58% & 62% RH, High Volume",representative/v3/humidity-curing.png,representative/v3/humidity-curing.png,representative/v3/humidity-curing.png,curing/storage/humidity-control supplies,"bulk curing/storage bags, containers and humidity-control/storage accessories",HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
bd6f70b5-e513-4e25-9f5a-7df49d9d7775,"WANTED: Pre-Roll Cones — Brazil, Export Documentation Ready, High Volume",representative/v3/pre-roll-consumables.png,representative/v3/pre-roll-consumables.png,representative/v3/pre-roll-consumables.png,pre-roll paper/cone/filter consumables,"pre-roll cones, paper, filter-tip and rolling-paper consumables",HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
239c5b67-8bc3-49a4-a766-c107dda01936,"Wholesale Biomass — EU-GACP, Portugal",representative/v2/hemp-biomass.png,representative/v6/biomass.png,representative/v6/biomass.png,bulk dried botanical biomass material,"bulk dried chopped botanical biomass in lined tote, stainless sample tray and sealed bulk sack",HARBOURVIEW_ILLUSTRATIVE,No approved higher-trust production media exists; illustrative row remains eligible fallback only.,PASS,Pixel-inspected representative subject is materially aligned with the advertised listing class; public trust/disclosure metadata is valid.
